match_status,field,name_ko,name_en,naver_value,vivino_value,id
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","킬리힐 파트너 시리즈 리슬링","Killyhill Partner Series Riesling","white","",b1510711-127e-48e5-873f-e230bace65d4
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","샤또 로스 볼도스 모멘토스 메를로","Château Los Boldos Momentos Merlot","메를로","Cabernet Sauvignon, Merlot",b26ab722-36b4-4020-86b3-18f018c2cde8
VIVINO_ONLY,"지역 (region vs vivino_region)","샤또 로스 볼도스 모멘토스 메를로","Château Los Boldos Momentos Merlot","","Chile / Central Valley / Rapel Valley / Cachapoal Valley",b26ab722-36b4-4020-86b3-18f018c2cde8
MISMATCH,"생산자 (producer vs vivino_winery)","샤또 로스 볼도스 모멘토스 메를로","Château Los Boldos Momentos Merlot","샤또 로스 볼도스","Château Los Boldos",b26ab722-36b4-4020-86b3-18f018c2cde8
MISMATCH,"스타일 (wine_type vs vivino_style)","샤또 로스 볼도스 모멘토스 메를로","Château Los Boldos Momentos Merlot","red","Chilean Rosé",b26ab722-36b4-4020-86b3-18f018c2cde8
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","캐서린 마샬 피노 누아 온 샌드스톤 소일즈","Catherine Marshall Pinot Noir On Sandstone Soils","피노 누아","",b1f4da72-135f-4b8a-b4e4-ca3f810942eb
NAVER_ONLY,"생산자 (producer vs vivino_winery)","캐서린 마샬 피노 누아 온 샌드스톤 소일즈","Catherine Marshall Pinot Noir On Sandstone Soils","캐서린 마샬","",b1f4da72-135f-4b8a-b4e4-ca3f810942eb
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","캐서린 마샬 피노 누아 온 샌드스톤 소일즈","Catherine Marshall Pinot Noir On Sandstone Soils","red","",b1f4da72-135f-4b8a-b4e4-ca3f810942eb
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","덕혼 디코이 리미티드 소노마 코스트 피노 누아","Duckhorn Decoy Limited Sonoma Coast Pinot Noir","피노누아","",3a32f7be-ea67-4002-9824-b624f2b46bd9
NAVER_ONLY,"지역 (region vs vivino_region)","덕혼 디코이 리미티드 소노마 코스트 피노 누아","Duckhorn Decoy Limited Sonoma Coast Pinot Noir","소노마 코스트","",3a32f7be-ea67-4002-9824-b624f2b46bd9
NAVER_ONLY,"생산자 (producer vs vivino_winery)","덕혼 디코이 리미티드 소노마 코스트 피노 누아","Duckhorn Decoy Limited Sonoma Coast Pinot Noir","덕혼","",3a32f7be-ea67-4002-9824-b624f2b46bd9
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","덕혼 디코이 리미티드 소노마 코스트 피노 누아","Duckhorn Decoy Limited Sonoma Coast Pinot Noir","red","",3a32f7be-ea67-4002-9824-b624f2b46bd9
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","퇴를러 아우스테른칼크 리슬링 트로켄","Töller Austernkalks Riesling Trocken","리슬링","",d69c8f19-ea77-4e8d-9e24-bf6be043fe99
NAVER_ONLY,"지역 (region vs vivino_region)","퇴를러 아우스테른칼크 리슬링 트로켄","Töller Austernkalks Riesling Trocken","모젤","",d69c8f19-ea77-4e8d-9e24-bf6be043fe99
NAVER_ONLY,"생산자 (producer vs vivino_winery)","퇴를러 아우스테른칼크 리슬링 트로켄","Töller Austernkalks Riesling Trocken","퇴를러","",d69c8f19-ea77-4e8d-9e24-bf6be043fe99
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","퇴를러 아우스테른칼크 리슬링 트로켄","Töller Austernkalks Riesling Trocken","white","",d69c8f19-ea77-4e8d-9e24-bf6be043fe99
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","빌카르 살몬 엘리자베스 살몬 브뤼 로제","Billecart Salmon Elisabeth Salmon Brut Rosé","피노 누아, 샤르도네","Chardonnay",37b377eb-8ebb-482a-b863-26edc8793051
MISMATCH,"지역 (region vs vivino_region)","빌카르 살몬 엘리자베스 살몬 브뤼 로제","Billecart Salmon Elisabeth Salmon Brut Rosé","샹파뉴","France / Champagne",37b377eb-8ebb-482a-b863-26edc8793051
MISMATCH,"생산자 (producer vs vivino_winery)","빌카르 살몬 엘리자베스 살몬 브뤼 로제","Billecart Salmon Elisabeth Salmon Brut Rosé","Billecart Salmon","Billecart-Salmon",37b377eb-8ebb-482a-b863-26edc8793051
MISMATCH,"스타일 (wine_type vs vivino_style)","빌카르 살몬 엘리자베스 살몬 브뤼 로제","Billecart Salmon Elisabeth Salmon Brut Rosé","sparkling","French Champagne",37b377eb-8ebb-482a-b863-26edc8793051
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","미오네토 프로세코 로제","Mionetto Prosecco Rosé","글레라","Glera",9c71e53d-81ba-4078-b1b5-6a2154405bef
MISMATCH,"지역 (region vs vivino_region)","미오네토 프로세코 로제","Mionetto Prosecco Rosé","베네토","Italy / Northern Italy / Veneto / Prosecco",9c71e53d-81ba-4078-b1b5-6a2154405bef
MISMATCH,"생산자 (producer vs vivino_winery)","미오네토 프로세코 로제","Mionetto Prosecco Rosé","미오네토","Mionetto",9c71e53d-81ba-4078-b1b5-6a2154405bef
MISMATCH,"스타일 (wine_type vs vivino_style)","미오네토 프로세코 로제","Mionetto Prosecco Rosé","sparkling","Italian Prosecco",9c71e53d-81ba-4078-b1b5-6a2154405bef
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","도멘 장 파스칼 풀리니 몬트라셰 레 앙세냐르 2022","Domaine Jean Pascal Puligny Montrachet Les Enseignères 2022","샤르도네","",40a15c0e-845b-4722-85db-c28d19723f70
NAVER_ONLY,"지역 (region vs vivino_region)","도멘 장 파스칼 풀리니 몬트라셰 레 앙세냐르 2022","Domaine Jean Pascal Puligny Montrachet Les Enseignères 2022","부르고뉴","",40a15c0e-845b-4722-85db-c28d19723f70
NAVER_ONLY,"생산자 (producer vs vivino_winery)","도멘 장 파스칼 풀리니 몬트라셰 레 앙세냐르 2022","Domaine Jean Pascal Puligny Montrachet Les Enseignères 2022","Domaine Jean Pascal","",40a15c0e-845b-4722-85db-c28d19723f70
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","도멘 장 파스칼 풀리니 몬트라셰 레 앙세냐르 2022","Domaine Jean Pascal Puligny Montrachet Les Enseignères 2022","white","",40a15c0e-845b-4722-85db-c28d19723f70
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","베서니 퍼스트 빌리지 바로사 밸리 쉬라즈","Bethany First Village Barossa Valley Shiraz","쉬라즈","",d85c0508-84bb-474b-be16-1d4aa8edc809
NAVER_ONLY,"지역 (region vs vivino_region)","베서니 퍼스트 빌리지 바로사 밸리 쉬라즈","Bethany First Village Barossa Valley Shiraz","바로사 밸리","",d85c0508-84bb-474b-be16-1d4aa8edc809
NAVER_ONLY,"생산자 (producer vs vivino_winery)","베서니 퍼스트 빌리지 바로사 밸리 쉬라즈","Bethany First Village Barossa Valley Shiraz","Bethany","",d85c0508-84bb-474b-be16-1d4aa8edc809
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","베서니 퍼스트 빌리지 바로사 밸리 쉬라즈","Bethany First Village Barossa Valley Shiraz","red","",d85c0508-84bb-474b-be16-1d4aa8edc809
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","닥터 호프 4271C4213 B700 화이트","Doctor Hof 4271C4213 B700 Weisswein","알 수 없음","",77bd723d-8554-41a9-bc70-83bf219e34b8
NAVER_ONLY,"지역 (region vs vivino_region)","닥터 호프 4271C4213 B700 화이트","Doctor Hof 4271C4213 B700 Weisswein","알 수 없음","",77bd723d-8554-41a9-bc70-83bf219e34b8
NAVER_ONLY,"생산자 (producer vs vivino_winery)","닥터 호프 4271C4213 B700 화이트","Doctor Hof 4271C4213 B700 Weisswein","닥터 호프","",77bd723d-8554-41a9-bc70-83bf219e34b8
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","닥터 호프 4271C4213 B700 화이트","Doctor Hof 4271C4213 B700 Weisswein","white","",77bd723d-8554-41a9-bc70-83bf219e34b8
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","도멘 슐룸베르거 리슬링 사에링 그랑 크뤼","Domaines Schlumberger Riesling Saering Grand Cru","리슬링","Riesling",b282d9d8-01e6-462a-bd36-fde0490b4f9a
MISMATCH,"지역 (region vs vivino_region)","도멘 슐룸베르거 리슬링 사에링 그랑 크뤼","Domaines Schlumberger Riesling Saering Grand Cru","알자스","France / Alsace / Alsace Grand Cru",b282d9d8-01e6-462a-bd36-fde0490b4f9a
MISMATCH,"생산자 (producer vs vivino_winery)","도멘 슐룸베르거 리슬링 사에링 그랑 크뤼","Domaines Schlumberger Riesling Saering Grand Cru","도멘 슐룸베르거","Domaines Schlumberger",b282d9d8-01e6-462a-bd36-fde0490b4f9a
MISMATCH,"스타일 (wine_type vs vivino_style)","도멘 슐룸베르거 리슬링 사에링 그랑 크뤼","Domaines Schlumberger Riesling Saering Grand Cru","white","Alsace Riesling",b282d9d8-01e6-462a-bd36-fde0490b4f9a
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","스테파노 모타리 24025 014 화이트","Stefano Motarri 24025 014 Bianco","알 수 없음","",3db10b14-e539-4ce3-b4c1-4356d779d858
NAVER_ONLY,"지역 (region vs vivino_region)","스테파노 모타리 24025 014 화이트","Stefano Motarri 24025 014 Bianco","알 수 없음","",3db10b14-e539-4ce3-b4c1-4356d779d858
NAVER_ONLY,"생산자 (producer vs vivino_winery)","스테파노 모타리 24025 014 화이트","Stefano Motarri 24025 014 Bianco","스테파노 모타리","",3db10b14-e539-4ce3-b4c1-4356d779d858
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","스테파노 모타리 24025 014 화이트","Stefano Motarri 24025 014 Bianco","white","",3db10b14-e539-4ce3-b4c1-4356d779d858
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","캐논볼 소노마 샤르도네","Cannonball Sonoma Chardonnay","샤르도네","",44c07bbf-fd50-49fc-be16-7e4d298abbe4
NAVER_ONLY,"지역 (region vs vivino_region)","캐논볼 소노마 샤르도네","Cannonball Sonoma Chardonnay","소노마","",44c07bbf-fd50-49fc-be16-7e4d298abbe4
NAVER_ONLY,"생산자 (producer vs vivino_winery)","캐논볼 소노마 샤르도네","Cannonball Sonoma Chardonnay","캐논볼","",44c07bbf-fd50-49fc-be16-7e4d298abbe4
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","캐논볼 소노마 샤르도네","Cannonball Sonoma Chardonnay","white","",44c07bbf-fd50-49fc-be16-7e4d298abbe4
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","엑소도 4메세스 라그리마","Exodo 4 Meses Lagrima","red","",4285c4f6-dba0-4653-9c39-ebcf00e1076b
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","트림바크 리슬링","Trimbach Riesling","리슬링","Riesling",3f99358a-0964-49c7-8bb2-213a3b9f2d7d
MISMATCH,"지역 (region vs vivino_region)","트림바크 리슬링","Trimbach Riesling","알자스","France / Alsace",3f99358a-0964-49c7-8bb2-213a3b9f2d7d
MISMATCH,"생산자 (producer vs vivino_winery)","트림바크 리슬링","Trimbach Riesling","트림바크","Trimbach",3f99358a-0964-49c7-8bb2-213a3b9f2d7d
MISMATCH,"스타일 (wine_type vs vivino_style)","트림바크 리슬링","Trimbach Riesling","white","Alsace Riesling",3f99358a-0964-49c7-8bb2-213a3b9f2d7d
VIVINO_ONLY,"지역 (region vs vivino_region)","1924 위스키 배럴 에이지드 레드 블렌드","1924 Whisky Barrel Aged Red Blend","","United States / California",422d2843-846d-4403-bc11-04563d272f24
MISMATCH,"생산자 (producer vs vivino_winery)","1924 위스키 배럴 에이지드 레드 블렌드","1924 Whisky Barrel Aged Red Blend","1924","1924 Wines",422d2843-846d-4403-bc11-04563d272f24
MISMATCH,"스타일 (wine_type vs vivino_style)","1924 위스키 배럴 에이지드 레드 블렌드","1924 Whisky Barrel Aged Red Blend","red","Californian Red Blend",422d2843-846d-4403-bc11-04563d272f24
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","라 크라사드 샤르도네","La Croisade Chardonnay","샤르도네","Chardonnay",ce41ddbf-d2af-40f6-8ee0-c43c697533d0
VIVINO_ONLY,"지역 (region vs vivino_region)","라 크라사드 샤르도네","La Croisade Chardonnay","","France / Vin de Pays / Pays d'Oc",ce41ddbf-d2af-40f6-8ee0-c43c697533d0
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","라 크라사드 샤르도네","La Croisade Chardonnay","","La Croisade",ce41ddbf-d2af-40f6-8ee0-c43c697533d0
MISMATCH,"스타일 (wine_type vs vivino_style)","라 크라사드 샤르도네","La Croisade Chardonnay","white","Languedoc-Roussillon White",ce41ddbf-d2af-40f6-8ee0-c43c697533d0
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","호메세라 까바 브뤼","Homesera Cava Brut","마깟벨, 차렐로, 파렐라다","",54badec2-2430-4ff3-9154-3e3b735956a1
NAVER_ONLY,"지역 (region vs vivino_region)","호메세라 까바 브뤼","Homesera Cava Brut","카탈루냐","",54badec2-2430-4ff3-9154-3e3b735956a1
NAVER_ONLY,"생산자 (producer vs vivino_winery)","호메세라 까바 브뤼","Homesera Cava Brut","호메세라","",54badec2-2430-4ff3-9154-3e3b735956a1
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","호메세라 까바 브뤼","Homesera Cava Brut","sparkling","",54badec2-2430-4ff3-9154-3e3b735956a1
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","카이켄 이스테이트 말벡","Kaiken Estate Malbec","말벡","Malbec",42af7994-762f-4d6d-b383-8d414e099852
VIVINO_ONLY,"지역 (region vs vivino_region)","카이켄 이스테이트 말벡","Kaiken Estate Malbec","","Argentina / Mendoza",42af7994-762f-4d6d-b383-8d414e099852
MISMATCH,"생산자 (producer vs vivino_winery)","카이켄 이스테이트 말벡","Kaiken Estate Malbec","카이켄","Kaiken",42af7994-762f-4d6d-b383-8d414e099852
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","카이켄 이스테이트 말벡","Kaiken Estate Malbec","red","",42af7994-762f-4d6d-b383-8d414e099852
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","그랜트 버지 바로사 잉크 쉬라즈","Grant Burge Barossa Ink Shiraz","쉬라즈","Shiraz/Syrah",42c19b09-b431-466c-8055-672b2c92f8d6
MISMATCH,"지역 (region vs vivino_region)","그랜트 버지 바로사 잉크 쉬라즈","Grant Burge Barossa Ink Shiraz","바로사 밸리","Australia / South Australia / Barossa / Barossa Valley",42c19b09-b431-466c-8055-672b2c92f8d6
MISMATCH,"생산자 (producer vs vivino_winery)","그랜트 버지 바로사 잉크 쉬라즈","Grant Burge Barossa Ink Shiraz","Grant Burge","Grant Burge Wines",42c19b09-b431-466c-8055-672b2c92f8d6
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","그랜트 버지 바로사 잉크 쉬라즈","Grant Burge Barossa Ink Shiraz","red","",42c19b09-b431-466c-8055-672b2c92f8d6
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","스내퍼 락 소비뇽 블랑","Snapper Rock Sauvignon Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",4a1bff2a-b63b-4aa5-91c1-50103f8a3722
VIVINO_ONLY,"지역 (region vs vivino_region)","스내퍼 락 소비뇽 블랑","Snapper Rock Sauvignon Sauvignon Blanc","","New Zealand / South Island / Marlborough",4a1bff2a-b63b-4aa5-91c1-50103f8a3722
MISMATCH,"생산자 (producer vs vivino_winery)","스내퍼 락 소비뇽 블랑","Snapper Rock Sauvignon Sauvignon Blanc","스내퍼 락","Snapper Rock",4a1bff2a-b63b-4aa5-91c1-50103f8a3722
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","스내퍼 락 소비뇽 블랑","Snapper Rock Sauvignon Sauvignon Blanc","white","",4a1bff2a-b63b-4aa5-91c1-50103f8a3722
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","브라더스 앳 워 누아 쉬라즈","Brothers at War Noir Shiraz","쉬라즈","Shiraz/Syrah",47179841-2d56-4132-aae7-c8e7520d3d39
VIVINO_ONLY,"지역 (region vs vivino_region)","브라더스 앳 워 누아 쉬라즈","Brothers at War Noir Shiraz","","Australia / South Australia / Barossa",47179841-2d56-4132-aae7-c8e7520d3d39
MISMATCH,"생산자 (producer vs vivino_winery)","브라더스 앳 워 누아 쉬라즈","Brothers at War Noir Shiraz","Brothers at War","Brothers at War",47179841-2d56-4132-aae7-c8e7520d3d39
MISMATCH,"스타일 (wine_type vs vivino_style)","브라더스 앳 워 누아 쉬라즈","Brothers at War Noir Shiraz","red","South Australia Shiraz",47179841-2d56-4132-aae7-c8e7520d3d39
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","코스탈 에스테이트 샤르도네","Coastal Estate Chardonnay","샤르도네","Chardonnay",4fe21893-6cbd-4715-920e-a0eb7eaf8923
VIVINO_ONLY,"지역 (region vs vivino_region)","코스탈 에스테이트 샤르도네","Coastal Estate Chardonnay","","Australia / Western Australia / South West Australia / Margaret River",4fe21893-6cbd-4715-920e-a0eb7eaf8923
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","코스탈 에스테이트 샤르도네","Coastal Estate Chardonnay","","Voyager Estate",4fe21893-6cbd-4715-920e-a0eb7eaf8923
MISMATCH,"스타일 (wine_type vs vivino_style)","코스탈 에스테이트 샤르도네","Coastal Estate Chardonnay","white","Australian Chardonnay",4fe21893-6cbd-4715-920e-a0eb7eaf8923
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","티스웰 히스필드 까베르네 소비뇽","Tiswell Heathfield Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",575f84b4-a09e-46b3-bc3d-da54509dcb3c
VIVINO_ONLY,"지역 (region vs vivino_region)","티스웰 히스필드 까베르네 소비뇽","Tiswell Heathfield Cabernet Sauvignon","","Australia / South Australia / Limestone Coast",575f84b4-a09e-46b3-bc3d-da54509dcb3c
MISMATCH,"생산자 (producer vs vivino_winery)","티스웰 히스필드 까베르네 소비뇽","Tiswell Heathfield Cabernet Sauvignon","티스웰","Tidswell",575f84b4-a09e-46b3-bc3d-da54509dcb3c
MISMATCH,"스타일 (wine_type vs vivino_style)","티스웰 히스필드 까베르네 소비뇽","Tiswell Heathfield Cabernet Sauvignon","red","Australian Cabernet Sauvignon",575f84b4-a09e-46b3-bc3d-da54509dcb3c
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","웨스트 와일더 스파클링 로제","West Wilder Sparkling Rosé","","Pinot Gris, Pinot Noir, Malvasia",4a6adeb7-88db-4187-b281-76932bafd753
VIVINO_ONLY,"지역 (region vs vivino_region)","웨스트 와일더 스파클링 로제","West Wilder Sparkling Rosé","","United States / California",4a6adeb7-88db-4187-b281-76932bafd753
MISMATCH,"생산자 (producer vs vivino_winery)","웨스트 와일더 스파클링 로제","West Wilder Sparkling Rosé","웨스트 와일더","West+Wilder",4a6adeb7-88db-4187-b281-76932bafd753
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","웨스트 와일더 스파클링 로제","West Wilder Sparkling Rosé","sparkling","",4a6adeb7-88db-4187-b281-76932bafd753
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","라스칼 쉬라즈","Rascal Shiraz","쉬라즈","Shiraz/Syrah",5ade30f5-0c31-4c54-a878-5502728a64c1
VIVINO_ONLY,"지역 (region vs vivino_region)","라스칼 쉬라즈","Rascal Shiraz","","Australia / South Australia / Fleurieu / McLaren Vale",5ade30f5-0c31-4c54-a878-5502728a64c1
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","라스칼 쉬라즈","Rascal Shiraz","","Hugh Hamilton",5ade30f5-0c31-4c54-a878-5502728a64c1
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","라스칼 쉬라즈","Rascal Shiraz","red","",5ade30f5-0c31-4c54-a878-5502728a64c1
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","바타시올로 세테 카시네 프로세코 브뤼","Batasciolo Sette Casine Prosecco Brut","글레라","",51b16544-5208-4782-99e8-e46c43449e9d
NAVER_ONLY,"지역 (region vs vivino_region)","바타시올로 세테 카시네 프로세코 브뤼","Batasciolo Sette Casine Prosecco Brut","베네토","",51b16544-5208-4782-99e8-e46c43449e9d
NAVER_ONLY,"생산자 (producer vs vivino_winery)","바타시올로 세테 카시네 프로세코 브뤼","Batasciolo Sette Casine Prosecco Brut","바타시올로","",51b16544-5208-4782-99e8-e46c43449e9d
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","바타시올로 세테 카시네 프로세코 브뤼","Batasciolo Sette Casine Prosecco Brut","sparkling","",51b16544-5208-4782-99e8-e46c43449e9d
NAVER_ONLY,"생산자 (producer vs vivino_winery)","로리앙 시라유리 사쿠라 로제","Lorian Shirley Sakura Rosé","로리앙","",3651b8be-dd4d-4832-9457-893a98aeade0
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","로리앙 시라유리 사쿠라 로제","Lorian Shirley Sakura Rosé","rose","",3651b8be-dd4d-4832-9457-893a98aeade0
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","말보로 바인즈 소비뇽 블랑","Marlborough Vines Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",72f205be-fd9f-4f07-aa29-137cf31c49c1
MISMATCH,"지역 (region vs vivino_region)","말보로 바인즈 소비뇽 블랑","Marlborough Vines Sauvignon Blanc","말보로","New Zealand / South Island / Marlborough",72f205be-fd9f-4f07-aa29-137cf31c49c1
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","말보로 바인즈 소비뇽 블랑","Marlborough Vines Sauvignon Blanc","","Marlborough Vines",72f205be-fd9f-4f07-aa29-137cf31c49c1
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","말보로 바인즈 소비뇽 블랑","Marlborough Vines Sauvignon Blanc","white","",72f205be-fd9f-4f07-aa29-137cf31c49c1
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","하이드 드 빌렌 나파 밸리 샤르도네","Hyde de Villaine Napa Valley Chardonnay","샤르도네","",dbd4c695-0195-4474-ab55-822059aaee4b
NAVER_ONLY,"지역 (region vs vivino_region)","하이드 드 빌렌 나파 밸리 샤르도네","Hyde de Villaine Napa Valley Chardonnay","나파 밸리","",dbd4c695-0195-4474-ab55-822059aaee4b
NAVER_ONLY,"생산자 (producer vs vivino_winery)","하이드 드 빌렌 나파 밸리 샤르도네","Hyde de Villaine Napa Valley Chardonnay","하이드 드 빌렌","",dbd4c695-0195-4474-ab55-822059aaee4b
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","하이드 드 빌렌 나파 밸리 샤르도네","Hyde de Villaine Napa Valley Chardonnay","white","",dbd4c695-0195-4474-ab55-822059aaee4b
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","오차드 레인 말보로 소비뇽 블랑","Orchard Rain Marlborough Sauvignon Blanc","소비뇽 블랑","",334593ee-c150-4b49-8dd3-421da6fb6280
NAVER_ONLY,"지역 (region vs vivino_region)","오차드 레인 말보로 소비뇽 블랑","Orchard Rain Marlborough Sauvignon Blanc","말보로","",334593ee-c150-4b49-8dd3-421da6fb6280
NAVER_ONLY,"생산자 (producer vs vivino_winery)","오차드 레인 말보로 소비뇽 블랑","Orchard Rain Marlborough Sauvignon Blanc","Orchard Rain","",334593ee-c150-4b49-8dd3-421da6fb6280
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","오차드 레인 말보로 소비뇽 블랑","Orchard Rain Marlborough Sauvignon Blanc","white","",334593ee-c150-4b49-8dd3-421da6fb6280
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","모젤 카츠 리슬링","Mosel Katz Riesling","리슬링","",62302a57-92ab-400b-ae80-f0fa77831379
NAVER_ONLY,"지역 (region vs vivino_region)","모젤 카츠 리슬링","Mosel Katz Riesling","모젤","",62302a57-92ab-400b-ae80-f0fa77831379
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","모젤 카츠 리슬링","Mosel Katz Riesling","white","",62302a57-92ab-400b-ae80-f0fa77831379
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","세기노 보르데 샤블리 그랑 크뤼 보데시르 2022","Séguinot Bordet Chablis Grand Cru Vaudésir 2022","샤르도네","Chardonnay",51740f34-eac3-49c6-a458-018e60272956
MISMATCH,"지역 (region vs vivino_region)","세기노 보르데 샤블리 그랑 크뤼 보데시르 2022","Séguinot Bordet Chablis Grand Cru Vaudésir 2022","부르고뉴","France / Bourgogne / Chablis / Chablis Grand Cru / Chablis Grand Cru 'Vaudesir'",51740f34-eac3-49c6-a458-018e60272956
MISMATCH,"생산자 (producer vs vivino_winery)","세기노 보르데 샤블리 그랑 크뤼 보데시르 2022","Séguinot Bordet Chablis Grand Cru Vaudésir 2022","Séguinot Bordet","Seguinot-Bordet",51740f34-eac3-49c6-a458-018e60272956
MISMATCH,"스타일 (wine_type vs vivino_style)","세기노 보르데 샤블리 그랑 크뤼 보데시르 2022","Séguinot Bordet Chablis Grand Cru Vaudésir 2022","white","Burgundy Chablis",51740f34-eac3-49c6-a458-018e60272956
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","카카오프렌즈 X 모젤 크리스마스 리슬링","Kakao Friends X Mosel Christmas Riesling","리슬링","",579a3786-ff0a-48a3-9bc5-8ef8ffc9180c
NAVER_ONLY,"지역 (region vs vivino_region)","카카오프렌즈 X 모젤 크리스마스 리슬링","Kakao Friends X Mosel Christmas Riesling","모젤","",579a3786-ff0a-48a3-9bc5-8ef8ffc9180c
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","카카오프렌즈 X 모젤 크리스마스 리슬링","Kakao Friends X Mosel Christmas Riesling","white","",579a3786-ff0a-48a3-9bc5-8ef8ffc9180c
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","라씬 세인트 로제 산타 리타 힐스 피노 누아","Racine Saint Rosé Santa Rita Hills Pinot Noir","피노 누아","",741bbe03-ffc9-4d4b-a649-ae529710e0e3
NAVER_ONLY,"지역 (region vs vivino_region)","라씬 세인트 로제 산타 리타 힐스 피노 누아","Racine Saint Rosé Santa Rita Hills Pinot Noir","산타 리타 힐스","",741bbe03-ffc9-4d4b-a649-ae529710e0e3
NAVER_ONLY,"생산자 (producer vs vivino_winery)","라씬 세인트 로제 산타 리타 힐스 피노 누아","Racine Saint Rosé Santa Rita Hills Pinot Noir","라씬","",741bbe03-ffc9-4d4b-a649-ae529710e0e3
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","라씬 세인트 로제 산타 리타 힐스 피노 누아","Racine Saint Rosé Santa Rita Hills Pinot Noir","rose","",741bbe03-ffc9-4d4b-a649-ae529710e0e3
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","더 베터 하프 말보로 소비뇽블랑","The Better Half Marlborough Sauvignon Blanc","소비뇽블랑","Sauvignon Blanc",4c7a875c-c088-4b35-adcd-0a91fccac71c
MISMATCH,"지역 (region vs vivino_region)","더 베터 하프 말보로 소비뇽블랑","The Better Half Marlborough Sauvignon Blanc","말보로","New Zealand / South Island / Marlborough",4c7a875c-c088-4b35-adcd-0a91fccac71c
MISMATCH,"생산자 (producer vs vivino_winery)","더 베터 하프 말보로 소비뇽블랑","The Better Half Marlborough Sauvignon Blanc","더 베터 하프","The Better Half",4c7a875c-c088-4b35-adcd-0a91fccac71c
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","더 베터 하프 말보로 소비뇽블랑","The Better Half Marlborough Sauvignon Blanc","white","",4c7a875c-c088-4b35-adcd-0a91fccac71c
