wine_id,our_name,vivino_name,score,cross_score,rating,reviews,url,winery,grapes,region
27ffb382-b4ed-40a1-86af-0106069519c5,Philetely Gewürztraminer Riesling,Angove Butterfly Ridge Riesling - Gewürztraminer,0.67,0.67,4.1,8025,https://www.vivino.com/en/angoves-butterfly-ridge-riesling-gewurztraminer/w/1380759,Angove,"Gewürztraminer, Riesling",Australia / South Australia
28552e21-84a8-44de-9085-7b736a6d1222,Hopnob Pinot Noir,HobNob Pinot Noir,0.67,0.67,3.5,7827,https://www.vivino.com/en/hobnob-pinot-noir/w/1137360,HobNob,Pinot Noir,France / Vin de Pays / Pays d'Oc
288f7f6f-bb15-41f3-ac08-8653cea51bfa,Krug Grande Cuvée 172ème Édition,N.V. Krug Grande Cuvée,0.95,0.60,4.6,38361,https://www.vivino.com/en/krug-grande-cuvee/w/7122486,Krug,"52% Pinot Noir, 35% Chardonnay, 13% Pinot Meunier",France / Champagne
2962059a-7b7d-4324-baea-78c7f5ca7dfe,Domaine Zink Riesling,Domaine Zind Humbrecht Riesling Alsace Turckheim,0.67,0.67,3.9,4750,https://www.vivino.com/en/domaine-zind-humbrecht-riesling-alsace-turckheim/w/82293,Domaine Zind Humbrecht,Riesling,France / Alsace
29ab6bcd-b596-45de-b14e-45f084add688,Devils Candy Red Blend,689 - Six Eight Nine Devil's Candy Red Blend,0.67,0.67,4.3,3081,https://www.vivino.com/en/sixhundredeightynine-six-eight-nine-devil-s-candy-red-blend/w/7807804,689 - Six Eight Nine,"Zinfandel, Petite Sirah, Charbono, Shiraz/Syrah, Cabernet Sauvignon",United States / California / North Coast / Napa County / Napa Valley
2a70b3c0-db08-4561-86ad-faf92f5dd7c2,SMW Dichttraum Riesling Sect,Klaus Stülb Riesling Sect Brut,0.50,0.50,4.1,82,https://www.vivino.com/en/klaus-stulb-riesling-sect-brut/w/2417945,Klaus Stülb,Riesling,Germany / Mosel
2b17e2e5-1750-45e8-a378-7b44f5160b3f,Golden Blanc 4 Star Rosé,Vitteaut-Alberti Crémant de Bourgogne Four Stars by Golden Blanc Brut Rosé,0.67,0.67,4.1,28,https://www.vivino.com/en/vitteaut-alberti-cremant-de-bourgogne-four-stars-by-golden-blanc-brut-rose/w/10113655,Vitteaut-Alberti,Pinot Noir,France / Bourgogne / Crémant de Bourgogne
2b3b159f-6878-492a-84b8-5d414d174abb,Château La Mission Haut-Brion,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves),1.00,1.00,4.5,19953,https://www.vivino.com/en/la-mission-haut-brion-pessac-leognan-grand-cru-classe-de-graves/w/1605285,Château La Mission Haut-Brion,"Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot, Malbec",France / Bordeaux / Graves / Pessac-Léognan
2b4dfa92-8383-42e6-8e95-4194cdfd967c,Moselland Riesling Feinherb,Moselland Piesporter Riesling Feinherb,1.00,1.00,4.1,1237,https://www.vivino.com/en/moselland-piesporter-riesling-feinherb/w/1512939,Moselland,Riesling,Germany / Mosel
2b63a99a-a394-4691-a934-4a9b5306073f,Robert Mondavi Sauvignon Blanc Napa Valley,Robert Mondavi Winery Sauvignon Blanc,0.67,0.67,4,541,https://www.vivino.com/en/robert-mondavi-winery-sauvignon-blanc-napa-valley/w/10556835,Robert Mondavi Winery,Sauvignon Blanc,United States / California / North Coast / Napa County / Napa Valley
2b64dc98-251f-424e-b4a7-d366b2433738,Duarte Número Uno Rosé,Plozza No. 1 Numero Uno,0.67,0.67,4.4,3997,https://www.vivino.com/en/plozza-no-1-numero-uno/w/19713,Plozza,Nebbiolo,Italy / Northern Italy / Lombardia / Terrazze Retiche di Sondrio
2b6a4072-98f0-48f9-9ac8-c56e63a5f7ec,La Fontaine,Durand Réserve Durand Cave de la Petite Fontaine Sancerre,1.00,1.00,4,1511,https://www.vivino.com/en/durand-reserve-durand-cave-de-la-petite-fontaine-sancerre/w/1660675,Durand,Sauvignon Blanc,France / Loire Valley / Upper Loire / Sancerre
2baf899e-3b7b-48c0-8012-c89ab9d5d3bb,Michelot Meursault Clos Saint-Felix Monopole,Domaine Michelot Meursault 'Clos Saint-Felix' Monopole,1.00,1.00,4.2,906,https://www.vivino.com/en/domaine-michelot-meursault-clos-saint-felix-monopole/w/1156972,Domaine Michelot,Chardonnay,France / Bourgogne / Côte de Beaune / Meursault
2bd17a32-f498-453c-a467-0f2d14cbdf05,Delicato Noble Vines 667 Pinot Noir,Noble Vines 667 Pinot Noir,0.95,0.95,3.7,24507,https://www.vivino.com/en/us-noble-sixhundredsixtyseven-pinot-noir/w/1192361,Noble Vines,Pinot Noir,United States / California / Central Coast / Monterey County / Monterey
2bf176c5-2bca-4768-a547-624ea3dd3804,Robert Weil Rheingau Riesling Kabinett,Robert Weil Riesling Kabinett Trocken,0.80,0.80,3.9,3943,https://www.vivino.com/en/robert-weil-riesling-kabinett-trocken/w/1175102,Robert Weil,Riesling,Germany / Rheingau
2bf48a0a-e7e9-41dc-953f-a9f7fe315535,Jean Baptiste Jossaume Bourgogne Pinot Noir,Jean Baptiste Jessiaume Bourgogne Pinot Noir,0.83,0.83,4,316,https://www.vivino.com/en/jean-baptiste-jessiaume-bourgogne-pinot-noir/w/8663174,Jean Baptiste Jessiaume,Pinot Noir,France / Bourgogne
2c289f79-f1bf-4d5f-927b-7d84e5806ad9,Roger Goulart Brut Rosé,Roger Goulart Cava Brut Rosé,1.00,1.00,3.6,3559,https://www.vivino.com/en/roger-goulart-cava-brut-rose/w/1217591,Roger Goulart,"Chardonnay, Macabeo, Xarel-lo, Parellada",Spain / Cava
2c369a16-78b8-45d9-8ac1-c01a0442e396,8 Leguas del Volcán Tempranillo,8Lgends Le Leyenda del Volcán Tempranillo,0.67,0.67,3.7,49,https://www.vivino.com/en/eight-lgends-le-leyenda-del-volcan-tempranillo/w/8483815,8Lgends,Tempranillo,Spain / Castilla
2c36c469-5fc8-4932-b1be-ac9e810d0dee,Emeritus Vineyards Pinot Noir,Emeritus Vineyards Hallberg Ranch Elite Pinot Noir,1.00,1.00,4.2,547,https://www.vivino.com/en/emeritus-vineyards-hallberg-ranch-elite-pinot-noir/w/10986565,Emeritus Vineyards,Pinot Noir,United States / California / North Coast / Sonoma County / Russian River Valley
2c3892db-47d7-4f72-839f-6c38bea93d9e,Auca Don Alfonso Gran Reserva Malbec,San Polo Auka Don Alfonso Malbec Gran Reserva,0.83,0.83,4,138,https://www.vivino.com/en/san-polo-mendoza-auka-don-alfonso-malbec-gran-reserva/w/4587712,San Polo,Malbec,Argentina / Mendoza / Uco Valley
2c3d5ed0-7eb2-4dba-bde6-2e877ffacb17,Wyndam Estate Bin 888 Cabernet Merlot,Wyndham Cabernet - Merlot BIN 888,0.67,0.67,3.3,2290,https://www.vivino.com/en/wyndham-estate-cabernet-merlot-bin-888/w/2569,Wyndham,"Merlot, Cabernet Sauvignon",Australia / South Eastern Australia
2c450f08-f21d-4f72-bbf8-340de213b7c4,Dry River Pinot Noir,Dry River Pinot Noir,1.00,1.00,4.2,1880,https://www.vivino.com/en/dry-river-wines-limited-pinot-noir/w/1765935,Dry River,Pinot Noir,New Zealand / North Island / Wairarapa / Martinborough
2c6d35ab-4305-482c-9d98-5a8935dda4ae,Geyser Peak Cabernet Sauvignon,Geyser Peak Cabernet Sauvignon,1.00,1.00,3.6,3750,https://www.vivino.com/en/geyser-peak-winery-cabernet-sauvignon/w/1678719,Geyser Peak,Cabernet Sauvignon,United States / California
2c8524c5-1bdc-4ff6-b56d-2990edd497b3,Montes Classic Cabernet Sauvignon,Montes Classic Series / Reserva Cabernet Sauvignon,1.00,1.00,3.6,57249,https://www.vivino.com/en/montes-classic-series-reserva-cabernet-sauvignon-colchagua-valley/w/71374,Montes,"Merlot, Cabernet Sauvignon, Malbec",Chile / Central Valley / Rapel Valley / Colchagua Valley
2c98bc82-28b9-4060-bc20-d040bc303cbc,Navarro Correas Reserva Malbec,Navarro Correas Reserva Selección de Parcelas Malbec,1.00,1.00,3.8,12971,https://www.vivino.com/en/ar-navarro-correas-reserva-seleccion-de-parcelas-malbec/w/1376524,Navarro Correas,Malbec,Argentina / Mendoza / Uco Valley / Tunuyán
2cb081a9-9c22-458a-9514-2e1df0006dbf,Duckhorn Napa Valley Cabernet Sauvignon,Duckhorn Napa Valley Cabernet Sauvignon,1.00,1.00,4.3,45658,https://www.vivino.com/en/duckhorn-napa-valley-cabernet-sauvignon/w/3475,Duckhorn,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
2cbccc9b-b20e-452f-af19-8de72463bef0,Finca Flichman Misterio Malbec,Finca Flichman Misterio Malbec,1.00,1.00,3.4,9266,https://www.vivino.com/en/finca-flichman-misterio-malbec/w/70974,Finca Flichman,Malbec,Argentina / Mendoza / Barrancas
2cea5225-4cbb-47eb-b93b-c42ed43db470,Connoisseur Single Vineyard Cabernet Sauvignon,San Pedro 1865 Single Vineyard Cabernet Sauvignon,0.80,0.80,3.8,13157,https://www.vivino.com/en/san-pedro-central-valley-eighteen-sixtyfive-single-vineyard-cabernet-sauvignon/w/5900,San Pedro,Cabernet Sauvignon,Chile / Central Valley / Maipo Valley
2d185fc9-ceb0-4aa1-942a-db4ccb7eb288,Dom Pérignon Lady Gaga Rosé Luminous Magnum 2008,Dom Pérignon Lady Gaga Edition Rosé Champagne,0.57,0.57,4.6,228,https://www.vivino.com/en/dom-perignon-lady-gaga-edition-rose-champagne/w/10051871,Dom Pérignon,"Chardonnay, Pinot Noir",France / Champagne
2d433112-867a-46e1-8e9d-9eaf620d06ee,Laventos i Blanc de Nit Rosé,Raventós i Blanc De Nit,0.67,0.67,4,11444,https://www.vivino.com/en/raventos-i-blanc-de-nit-comunidad-autnoma-de-catalua/w/1610937,Raventós i Blanc,Macabeo,Spain / Catalunya
2d44a8cd-b76b-4145-b8dc-b49ef61d32ec,Morandé Alameda Chardonnay,Alameda Chardonnay,0.95,0.95,3.6,1203,https://www.vivino.com/en/alameda-chardonnay/w/1128754,Alameda,Chardonnay,Chile / Central Valley
2d483157-76e4-4de9-9bf3-757b35a5a2a2,Mongraas Intriga,Intriga Cabernet Sauvignon,0.50,0.50,4,11096,https://www.vivino.com/en/intriga-cabernet-sauvignon/w/1209398,Intriga,Cabernet Sauvignon,Chile / Central Valley / Maipo Valley
2d5a1130-52dc-4dba-bd8a-0123448db703,Domaine Geno Boulangé Bourgogne Pinot Noir,Domaine Génot-Boulanger Bourgogne Pinot Noir,0.67,0.67,4,319,https://www.vivino.com/en/domaine-genot-boulanger-bourgogne-pinot-noir/w/1895496,Domaine Génot-Boulanger,Pinot Noir,France / Bourgogne
2df3ae2a-2504-4df0-9979-c050c56701bd,Jacobs Creek Classic Shiraz Cabernet Sauvignon,Jacob's Creek Classic Shiraz - Cabernet,0.67,0.67,3.4,29925,https://www.vivino.com/en/jacob-s-creek-classic-shiraz-cabernet/w/1162019,Jacob's Creek,"Shiraz/Syrah, Cabernet Sauvignon",Australia / South Eastern Australia
2ec335f9-26ca-4eb6-8780-d2e2fb4a6785,Domaine Drouhin Dundee Hill Pinot Noir,Domaine Drouhin Pinot Noir,0.67,0.67,4.1,18801,https://www.vivino.com/en/domaine-drouhin-oregon-pinot-noir/w/1541570,Domaine Drouhin,Pinot Noir,United States / Oregon / Willamette Valley / Dundee Hills
2ed1964e-29d3-4f6c-9fd9-1b6d9d66ac5a,Toller Probstei Riesling Trocken,Hans Baer Riesling Trocken,0.50,0.50,4,30531,https://www.vivino.com/en/hans-baer-riesling-trocken/w/5548979,Hans Baer,Riesling,Germany / Rheinhessen
2f0c06d2-b78f-46e6-ac88-c096368d26c2,Balhondo Cava Brut,N.V. Marques de Monistrol Valhondo Cava Brut,0.50,0.50,3.5,1717,https://www.vivino.com/en/es-marques-de-monistrol-valhondo-cava-brut-gae6a/w/2480682,Marques de Monistrol,"Macabeo, Xarel-lo",Spain / Cava
2f132fc0-3334-41b7-9af0-d60cf8380334,Yalumba 1881 Single Reserve Cabernet Sauvignon,Yalumba Family Reserve Cabernet Sauvignon,0.67,0.67,3.5,756,https://www.vivino.com/en/yalumba-family-reserve-cabernet-sauvignon/w/2209708,Yalumba,Cabernet Sauvignon,Australia / South Australia / Barossa / Eden Valley
2f147965-f272-489c-86bf-1464415947db,Ayelet 1757 Brut Rosé Wine,N.V. Abelé 1757 Brut Rosé Champagne,0.50,0.50,3.9,636,https://www.vivino.com/en/abele-1757-brut-rose-champagne/w/1446078,Abelé 1757,"Pinot Noir, Chardonnay",France / Champagne
2f45678e-6bbe-45bb-bcf9-933d49b1c1ae,Lakburn Pinot Noir,Meiomi Pinot Noir,0.67,0.67,4.1,184971,https://www.vivino.com/en/meiomi-pinot-noir/w/1136137,Meiomi,Pinot Noir,United States / California
2f8f4bd5-7b8f-48bf-a68a-9567bc0b03c6,Moll Wines Violento Malbec,Falasco Wines Hermandad Malbec,0.50,0.50,4.2,9475,https://www.vivino.com/en/falasco-wines-hermandad-malbec/w/5404768,Falasco Wines,Malbec,Argentina / Mendoza / Uco Valley
3013580d-fe76-4aef-9ae8-05ca4b175f0d,Robert Mondavi Napa Valley Chardonnay,Robert Mondavi Winery Chardonnay,0.60,0.60,3.8,8553,https://www.vivino.com/en/robert-mondavi-winery-chardonnay/w/2422,Robert Mondavi Winery,Chardonnay,United States / California / North Coast / Napa County / Napa Valley
328c1352-4fb8-4c07-b9ff-b67cfd781c8a,Boraska Cava Brut,N.V. Codorníu Cava Clasico Brut,0.50,0.50,3.6,24355,https://www.vivino.com/en/codorniu-cava-clasico-brut/w/1180680,Codorníu,"Macabeo, Xarel-lo, Parellada",Spain / Cava
32a15d07-18e8-49c4-a300-24da56dd9aa3,Clay Creek Vineyard Pinot Noir,Clay Creek Vineyards Pinot Noir,0.80,0.80,3.8,2144,https://www.vivino.com/en/clay-creek-vineyards-pinot-noir/w/7973498,Clay Creek Vineyards,Pinot Noir,United States / California / Central Valley / Lodi
32b00784-c256-47ab-9555-479866495269,Marqués de Monistrol Cava Brut,N.V. Marques de Monistrol Cava Brut Selección Especial,1.00,1.00,3.4,4143,https://www.vivino.com/en/es-marques-de-monistrol-cava-brut-seleccion-especial/w/2417481,Marques de Monistrol,"Macabeo, Xarel-lo, Parellada",Spain / Cava
32bde4ca-7144-4bf4-b470-dec5e9a404e1,Hola Chao Sauvignon Blanc,Bodegas Latúe Hola Disfruta Airén - Verdejo - Sauvignon Blanc,0.75,0.75,3.8,327,https://www.vivino.com/en/bodegas-latue-hola-disfruta-airen-verdejo-sauvignon-blanc/w/10668879,Bodegas Latúe,"Sauvignon Blanc, Verdejo, Airen",Spain / Vino de España
32c2a8f3-c9e8-46da-be77-3aa8a21df077,Pierre Damoy Bourgogne Les Lavris Pinot Noir,Guy Pierre Jean Fils Les Dames Huguettes Bourgogne Hautes-côtes de Nuits Pinot Noir,0.67,0.67,3.8,161,https://www.vivino.com/en/guy-pierre-jean-fils-les-dames-huguettes-bourgogne-hautes-cotes-de-nuits-pinot-noir/w/1497318,Guy Pierre Jean Fils,Pinot Noir,France / Bourgogne
32cb9dd1-f028-4f5f-94e4-0d3b99cddf61,Te Ware La Riesling,La Cave d'Augustin Florent Riesling,0.50,0.50,3.5,3999,https://www.vivino.com/en/augustin-florent-riesling-vin-d-alsace/w/1399551,La Cave d'Augustin Florent,Riesling,France / Alsace
32d08f27-b0d8-44b9-9112-3ef1b64284ea,Columbia Crest Two Vines Cabernet Sauvignon,Two Vines Cabernet Sauvignon,0.95,0.95,3.5,5650,https://www.vivino.com/en/us-two-vines-cabernet-sauvignon/w/4518,Two Vines,Cabernet Sauvignon,United States / Washington / Columbia Valley
32f99314-5c7f-4438-ab86-67bfc6a21ba7,Château Angelus,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé),1.00,1.00,4.5,29066,https://www.vivino.com/en/chateau-angelus-saint-emilion-grand-cru-premier-grand-cru-classe/w/10175,Château Angelus,Merlot,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru
3302f5eb-c759-4653-80ca-21a4314422e5,Elephant in the Room Pinot Noir,Elephant In The Room Palatial Pinot Noir,1.00,1.00,3.7,4823,https://www.vivino.com/en/elephant-room-elephant-in-the-room-palatial-pinot-noir/w/5515774,Elephant In The Room,Pinot Noir,Australia / South Australia
3307d97a-7637-49bd-9b2c-6698c465ebc4,Hickinbotham Revivalist Merlot,Hickinbotham The Revivalist Merlot,1.00,1.00,4.2,425,https://www.vivino.com/en/hickinbotham-the-revivalist-merlot/w/2672642,Hickinbotham,Merlot,Australia / South Australia / Fleurieu / McLaren Vale
330efb28-5cb1-4ddb-aa36-0299108b4f9a,Kasolp Family Estate Sauvignon Blanc,Saint Clair Family Estate Vicar's Choice Sauvignon Blanc,0.80,0.80,3.9,15920,https://www.vivino.com/en/saint-clair-family-estate-vicar-s-choice-sauvignon-blanc/w/1100196,Saint Clair Family Estate,Sauvignon Blanc,New Zealand / South Island / Marlborough
334593ee-c150-4b49-8dd3-421da6fb6280,Orchard Rain Marlborough Sauvignon Blanc,Orchard Lane Sauvignon Blanc,0.60,0.60,4.1,2016,https://www.vivino.com/en/orchard-lane-sauvignon-blanc/w/3232839,Orchard Lane,Sauvignon Blanc,New Zealand / South Island / Marlborough
337cbcf5-0866-4181-8694-5b0f2f32d234,1865 Selected Vineyard Shiraz,San Pedro 1865 Selected Vineyards Cabernet Sauvignon,0.50,0.50,3.9,9526,https://www.vivino.com/en/san-pedro-central-valley-eighteen-sixtyfive-selected-vineyards-cabernet-sauvignon/w/6158938,San Pedro,Cabernet Sauvignon,Chile / Central Valley / Maipo Valley
33b92b4f-dc95-42ff-a7a0-4fda0e637e3e,19 Crimes Red Blend,19 Crimes Red Blend,1.00,1.00,4,109621,https://www.vivino.com/en/nineteen-crimes-red-blend/w/2316699,19 Crimes,"Shiraz/Syrah, Merlot, Pinot Noir, Cabernet Sauvignon, Mourvedre, Grenache",Australia / Victoria
33c36f6d-4c88-4c40-92d9-00c5575f4a23,Sylvain Cathiard Pinot Noir,Sylvain Pataille Bourgogne Pinot Noir,0.75,0.75,4,2155,https://www.vivino.com/en/sylvain-pataille-bourgogne-pinot-noir-bourgogne/w/1409005,Sylvain Pataille,Pinot Noir,France / Bourgogne
33c9184c-7f9c-4be3-9fe6-ae55ef27fc3b,Jacques Selosse Rosé Brut,N.V. Jacques Selosse Brut Rosé Champagne,1.00,1.00,4.6,2445,https://www.vivino.com/en/jacques-selosse-brut-rose-champagne/w/1219733,Jacques Selosse,"Chardonnay, Pinot Noir",France / Champagne
3425b9d9-66fc-420c-91cb-da4f10492202,Far Niente Chardonnay,Far Niente Chardonnay,1.00,1.00,4.4,23282,https://www.vivino.com/en/far-niente-chardonnay/w/5115,Far Niente,Chardonnay,United States / California / North Coast / Napa County / Napa Valley
34535652-d165-4f5e-99eb-4f2f55245558,Camoomi Napa Valley Sauvignon Blanc,Duckhorn Napa Valley Sauvignon Blanc,0.80,0.80,3.9,13857,https://www.vivino.com/en/duckhorn-napa-valley-sauvignon-blanc/w/1128386,Duckhorn,Sauvignon Blanc,United States / California / North Coast / Napa County / Napa Valley
3456aff1-5c96-468e-9908-27a72096557d,Columbia Crest H3 Merlot,Columbia Crest Grand Estates Merlot,1.00,1.00,3.7,13615,https://www.vivino.com/en/columbia-crest-grand-estates-merlot/w/4508,Columbia Crest,Merlot,United States / Washington
3458c130-9da2-4775-a17d-e0a26d97fad3,Duckhorn Decoy Cabernet Sauvignon,Decoy Cabernet Sauvignon,0.95,0.95,4,72500,https://www.vivino.com/en/decoy-cabernet-sauvignon-california/w/1128382,Decoy,Cabernet Sauvignon,United States / California
345c74a5-004d-43a5-868b-8129f23e6fc7,Gérard Bertrand Côté Rosé Rosé,Gérard Bertrand Solar 6 Grenache Rosé,0.67,0.67,3.6,788,https://www.vivino.com/en/gerard-bertrand-solar-6-grenache-rose-cevennes/w/5682540,Gérard Bertrand,Grenache,France / Vin de Pays / Pays d'Oc / Cevennes
3464f64a-5429-41ad-8dfc-dcc8d84b3b86,Clare Valley Riesling Trail and Clare Valley Cottage,Clare Valley Riesling,0.95,0.95,3.6,69,https://www.vivino.com/en/clare-valley-riesling-clare-valley-white-wine-v-eyppf/w/82947,,Riesling,Australia / South Australia / Mount Lofty Ranges / Clare Valley
34bac906-ec0b-46c6-96aa-041727e8d699,Armand de Brignac Brut Gold Champagne,N.V. Armand de Brignac Brut Gold Champagne,1.00,1.00,4.4,4974,https://www.vivino.com/en/armand-de-brignac-brut-gold-champagne/w/2240674,Armand de Brignac,"40% Chardonnay, 40% Pinot Noir, 20% Pinot Meunier",France / Champagne
34bc8556-7de3-4761-9ae3-fcb1d8cf394b,Miguel Torres Chile Cordillera Brut,N.V. Miguel Torres Chile Cordillera Brut Pinot Noir,1.00,1.00,3.6,2069,https://www.vivino.com/en/miguel-torres-chile-cordillera-brut-pinot-noir/w/1533757,Miguel Torres Chile,100% Pinot Noir,Chile / Central Valley / Curico Valley
3500962c-8701-4129-a994-69f1c15c12e6,Lapostolle Don Remy Sauvignon Blanc,Lapostolle Grand Selection Sauvignon Blanc,0.60,0.60,3.6,6361,https://www.vivino.com/en/lapostolle-grand-selection-sauvignon-blanc/w/1808938,Lapostolle,Sauvignon Blanc,Chile / Central Valley / Rapel Valley
356aa645-2e0d-49ef-b523-5f32c29005f3,Spring Seed Viola Shiraz,Spring Seed Viola Shiraz,1.00,1.00,3.5,344,https://www.vivino.com/en/spring-seed-viola-shiraz-mclaren-vale/w/1785375,Spring Seed,Shiraz/Syrah,Australia / South Australia / Fleurieu / McLaren Vale
3579142c-1588-493a-a152-e2789e1d1890,Emiliana Adobe Merlot,Emiliana Adobe Merlot (Reserva),1.00,1.00,3.6,6174,https://www.vivino.com/en/emiliana-adobe-merlot-reserva/w/1246889,Emiliana,Merlot,Chile / Central Valley / Rapel Valley
357ab70b-a5c8-4750-8a00-d42c4cb781cd,Han Pinot Noir,Meiomi Pinot Noir,0.67,0.67,4.1,184971,https://www.vivino.com/en/meiomi-pinot-noir/w/1136137,Meiomi,Pinot Noir,United States / California
35a64d87-f653-4ccc-a7e8-6bceebd4d6f8,Domaine A.F. Gros Bourgogne Pinot Noir,Domaine Anne Gros Bourgogne Pinot Noir,1.00,1.00,3.9,1483,https://www.vivino.com/en/domaine-anne-gros-bourgogne-pinot-noir/w/1137840,Domaine Anne Gros,Pinot Noir,France / Bourgogne
35ae5f6e-caf1-4cbd-ba36-51835b9986e1,Tussock Jumper Riesling,Tussock Jumper Riesling,1.00,1.00,3.9,2823,https://www.vivino.com/en/tussock-jumper-riesling/w/3537281,Tussock Jumper,Riesling,Germany / Rheinhessen
35b80fc1-2d08-41d6-95f2-81c05d6da07e,OFPP Pinot Noir,Maison Noir O.P.P. Pinot Noir,0.67,0.67,3.8,5224,https://www.vivino.com/en/us-mouton-noir-o-p-p-pinot-noir/w/1726385,Maison Noir,Pinot Noir,United States / Oregon / Willamette Valley
35cc3cbf-7b66-4899-8424-c0962fac471e,Federico Paternina Cava Brut,Federico Paternina Cava Banda Azul Vintage Brut,1.00,1.00,3.5,6119,https://www.vivino.com/en/federico-paternina-sa-cava-banda-azul-vintage-brut/w/6763556,Federico Paternina,"Macabeo, Xarel-lo, Parellada",Spain / Cava
35fbd6a8-909b-47c0-9182-0d3b9791a732,Moana Park Estate Marlborough Reserve Pinot Noir,Moana Park Estate Single Vineyard Reserve Pinot Noir,0.86,0.86,3.6,269,https://www.vivino.com/en/moana-park-estate-single-vineyard-reserve-pinot-noir/w/3392360,Moana Park Estate,Pinot Noir,New Zealand / South Island / Central Otago
3602bc89-63d7-4647-9d5c-9bff2d868984,Chamomé Napa Valley Cabernet Sauvignon,Duckhorn Napa Valley Cabernet Sauvignon,0.80,0.80,4.3,45658,https://www.vivino.com/en/duckhorn-napa-valley-cabernet-sauvignon/w/3475,Duckhorn,Cabernet Sauvignon,United States / California / North Coast / Napa County / Napa Valley
362a5c2c-6bdb-4115-9bef-e0e12bd1b2e5,Delicato 1924 Bourbon Barrel Aged Cabernet Sauvignon,1924 Wines Double Black Bourbon Barrel Aged Cabernet Sauvignon (Limited Edition),0.86,0.86,4.1,18559,https://www.vivino.com/en/nineteen-twentyfour-wines-double-black-bourbon-barrel-aged-cabernet-sauvignon-limited-edition/w/7739084,1924 Wines,Cabernet Sauvignon,United States / California / Central Valley / Lodi
364372a7-b0d7-4b79-81e2-7e8c28fe8931,Marabelli Pinot Grigio,Marabelle Pinot Grigio,0.67,0.67,4,217,https://www.vivino.com/en/marabelle-pinot-grigio/w/7148349,Marabelle,Pinot Grigio,Italy / Central Italy / Abruzzo / Terre di Chieti
36f04bd4-2176-4662-9715-88f7f7102f8a,Sylvain Cathiard Vosne-Romanée 1er Cru Pinot Noir 2009,Domaine Sylvain Cathiard Vosne-Romanée 1er Cru 'Aux Malconsorts',0.67,0.67,4.5,893,https://www.vivino.com/en/domaine-sylvain-cathiard-vosne-romanee-1er-cru-aux-malconsorts/w/779441,Domaine Sylvain Cathiard,Pinot Noir,France / Bourgogne / Côte de Nuits / Vosne-Romanée / Vosne-Romanée Premier Cru / Vosne-Romanée 1er Cru 'Malconsorts'
3711a84a-da30-4ee2-8dc0-681c9a25ab84,Domaine Michel Magnien Aux Charmes Pinot Noir,Michel Magnien Bourgogne Pinot Noir,0.57,0.57,3.9,1155,https://www.vivino.com/en/michel-magnien-bourgogne-pinot-noir/w/1084058,Michel Magnien,Pinot Noir,France / Bourgogne
373d859f-d11d-4bb3-b35b-3b11aad05087,Krug Clos du Mesnil Blanc de Blancs Brut 2008,N.V. André Robert Les Jardins du Mesnil Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',0.50,0.50,4.2,1702,https://www.vivino.com/en/andre-robert-les-jardins-du-mesnil-blanc-de-blancs-brut-champagne-grand-cru-le-mesnil-sur-oger/w/5494797,André Robert,100% Chardonnay,France / Champagne / Côte des Blancs / Champagne Grand Cru 'Le Mesnil-sur-Oger'
3784dd22-2d6f-40d7-8fc8-3f6a939dd196,Venta la Osa Tempranillo,Bodegas Mano a Mano Venta La Ossa Tempranillo,0.67,0.67,4,5614,https://www.vivino.com/en/mano-a-mano-venta-la-ossa-tempranillo/w/1148433,Bodegas Mano a Mano,Tempranillo,Spain / Castilla
37a3b1f6-8ad7-47a2-80bc-d8bb866b2517,1865 Selected Vineyard Sauvignon Blanc,San Pedro 1865 Selected Vineyards Cabernet Sauvignon,0.60,0.60,3.9,9526,https://www.vivino.com/en/san-pedro-central-valley-eighteen-sixtyfive-selected-vineyards-cabernet-sauvignon/w/6158938,San Pedro,Cabernet Sauvignon,Chile / Central Valley / Maipo Valley
38a8a887-6981-4a9a-a046-2878edfa8327,Petrus 2006,Château Pétrus Pomerol,0.50,0.50,4.7,38038,https://www.vivino.com/en/chateau-petrus-pomerol/w/1166837,Château Pétrus,"Merlot, Cabernet Sauvignon",France / Bordeaux / Libournais / Pomerol
39c4b6e7-653c-4154-8603-b021ac2d6f4c,Bremer Calmont Riesling,Franzen Bremmer Calmont Riesling,0.67,0.67,4.1,1431,https://www.vivino.com/en/de-franzen-bremmer-calmont-riesling/w/1561486,Franzen,Riesling,Germany / Mosel
3a0466ac-8912-4c5b-898b-53d790868073,Longban Reserve Chardonnay,Kendall-Jackson Vintner's Reserve Chardonnay,0.67,0.67,3.9,52026,https://www.vivino.com/en/kendall-jackson-vintner-s-reserve-chardonnay/w/2132,Kendall-Jackson,Chardonnay,United States / California
3a1dc099-4cfe-4568-8751-5d70b7f5a592,L'Ecole No. 41 Columbia Valley Merlot,L'Ecole No 41 Merlot,0.50,0.50,3.9,3031,https://www.vivino.com/en/l-ecole-no-41-merlot/w/7093,L'Ecole No 41,Merlot,United States / Washington / Columbia Valley
